,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built
6522,20140930T000000,527000,4.0,2.25,2380,5250,1.0,0,0,7,1410,970,1961
6523,20140716T000000,199950,3.0,2.75,2270,13590,1.5,0,0,6,1300,970,1948
6524,20150204T000000,254000,3.0,2.25,1660,8188,2.0,0,0,7,1660,0,1988
6525,20150323T000000,393000,2.0,1.0,830,5000,1.0,0,0,7,830,0,1921
6526,20141121T000000,585000,5.0,2.25,2480,12614,1.0,0,0,8,1860,620,1979
6527,20140716T000000,450000,2.0,2.0,1900,7740,1.0,0,0,7,1150,750,1923
6528,20140625T000000,565000,2.0,1.75,1670,4008,1.0,0,0,9,1670,0,2005
6529,20140522T000000,330000,5.0,2.25,2000,7900,1.0,0,0,7,1300,700,1986
6530,20150511T000000,870000,3.0,2.0,2320,65340,1.5,0,0,9,2320,0,1992
6531,20140723T000000,585000,4.0,2.5,1860,8117,1.0,0,0,8,1460,400,1966
6532,20141106T000000,500000,3.0,2.5,2110,208737,2.0,0,3,9,2110,0,1977
6533,20140515T000000,225000,3.0,2.0,1400,7384,1.0,0,0,7,1150,250,1979
6534,20150325T000000,295000,3.0,2.0,1400,7384,1.0,0,0,7,1150,250,1979
6535,20140626T000000,775000,3.0,2.75,2850,14800,1.0,0,0,9,1920,930,1976
6536,20140717T000000,280000,3.0,1.0,1370,11050,1.0,0,0,7,1370,0,1981
6537,20140908T000000,539000,3.0,2.5,2170,3200,1.5,0,0,7,1280,890,1923
6538,20150324T000000,567500,3.0,1.75,2570,14033,1.0,0,2,8,2570,0,1953
6539,20150205T000000,442500,4.0,2.25,1970,7902,1.0,0,0,8,1310,660,1960
6540,20150507T000000,598200,5.0,3.75,2980,4635,3.0,0,0,8,2980,0,1997
6541,20141014T000000,610000,4.0,2.5,2300,10843,2.0,0,0,8,2300,0,1955
6542,20141121T000000,544900,3.0,2.5,1990,4936,2.0,0,0,8,1990,0,2004
6543,20141216T000000,557500,4.0,2.5,2390,38258,2.0,0,0,8,2390,0,2001
6544,20140811T000000,532500,3.0,2.5,2160,7500,1.0,0,1,7,1430,730,1979
6545,20140609T000000,1350000,4.0,3.25,3300,15907,2.0,0,0,10,3300,0,1985
6546,20150430T000000,750000,3.0,2.0,1840,2825,1.0,0,0,7,1040,800,1920
6547,20141119T000000,530000,3.0,2.5,2030,10958,2.0,0,0,8,2030,0,1983
6548,20140717T000000,346100,3.0,2.5,1400,2036,2.0,0,0,7,1400,0,2003
6549,20140810T000000,260000,4.0,2.25,2320,16800,2.0,0,0,9,2320,0,1977
6550,20140829T000000,365000,3.0,1.75,1410,9150,1.0,0,0,7,1410,0,1959
6551,20140908T000000,615000,3.0,2.0,1860,42800,1.0,0,0,7,930,930,1983
6552,20140724T000000,318400,4.0,2.5,1820,6916,2.0,0,0,7,1820,0,1994
6553,20150303T000000,498500,4.0,2.5,1910,7172,2.0,0,0,8,1910,0,1993
6554,20150408T000000,450000,3.0,1.75,1540,7490,1.0,0,0,7,1540,0,1971
6555,20150327T000000,200000,3.0,2.0,1430,7905,1.0,0,0,7,1430,0,1988
6556,20140909T000000,234000,3.0,1.0,1010,8906,1.0,0,0,7,1010,0,1968
6557,20140804T000000,121800,2.0,1.0,940,8384,1.0,0,0,5,940,0,1947
6558,20140626T000000,805000,3.0,2.75,2600,5875,1.5,0,2,8,1600,1000,1929
6559,20140708T000000,410000,4.0,2.25,2060,7283,1.0,0,0,8,1220,840,1963
6560,20150218T000000,475000,3.0,2.5,1920,4534,2.0,0,0,8,1920,0,1986
6561,20141030T000000,1337500,4.0,2.5,2900,21074,2.0,0,0,11,2900,0,1986
6562,20140918T000000,269000,1.0,1.0,1020,7920,1.0,0,0,7,1020,0,1947
6563,20140724T000000,573000,4.0,2.25,2150,9520,2.0,0,0,8,2150,0,1979
6564,20150327T000000,330000,3.0,2.5,1660,2890,2.0,0,0,7,1660,0,2001
6565,20140626T000000,252750,4.0,1.0,1230,7410,1.5,0,0,7,1230,0,1944
6566,20150406T000000,745000,2.0,2.5,2170,7546,1.0,0,0,8,2170,0,2007
6567,20150304T000000,280000,3.0,2.0,1280,7633,1.0,0,0,7,1280,0,1991
6568,20150430T000000,535000,4.0,2.5,2240,6920,1.0,0,0,8,1380,860,1974
6569,20150312T000000,580000,4.0,1.5,1780,5100,1.0,0,0,7,1320,460,1953
6570,20141212T000000,301000,3.0,1.75,1840,7200,1.0,0,0,7,1220,620,1968
6571,20140624T000000,600000,4.0,1.75,1740,7700,1.0,0,0,7,1740,0,1968
6572,20140811T000000,538900,5.0,3.0,3040,6604,2.0,0,0,9,3040,0,2005
6573,20150209T000000,366000,3.0,2.5,2370,4375,2.0,0,0,8,2370,0,2006
6574,20140819T000000,303000,4.0,2.5,2100,6783,2.0,0,0,8,2100,0,2003
6575,20140522T000000,432000,3.0,2.25,1470,1578,2.0,0,0,8,1090,380,2007
6576,20150409T000000,300000,2.0,1.5,1300,6120,1.0,0,0,6,820,480,1945
6577,20141020T000000,908800,3.0,3.0,3420,7826,2.0,0,0,8,2430,990,1939
6578,20140625T000000,500000,3.0,1.5,1190,4750,1.0,0,0,7,970,220,1940
6579,20140626T000000,254000,5.0,2.0,2080,16117,1.0,0,0,7,1740,340,1959
6580,20140917T000000,470000,5.0,1.5,2180,4268,1.5,0,0,7,1340,840,1924
6581,20150317T000000,480000,3.0,2.0,1460,7860,1.0,0,0,7,1460,0,1967
6582,20150130T000000,536000,3.0,1.75,1530,8503,1.0,0,0,7,1150,380,1983
6583,20150430T000000,1349000,4.0,3.5,4740,8611,2.0,0,3,11,3640,1100,2006
6584,20140515T000000,550000,3.0,2.25,1980,40887,1.0,0,0,8,1980,0,1980
6585,20141202T000000,260000,3.0,1.75,1710,6400,1.0,0,0,7,1240,470,1976
6586,20150424T000000,284900,2.0,1.5,1160,982,2.0,0,0,7,890,270,2006
6587,20141029T000000,740000,3.0,2.5,2200,3000,2.0,0,0,9,1530,670,2002
6588,20141002T000000,425000,2.0,1.0,1170,5000,1.0,0,0,7,1030,140,1920
6589,20140902T000000,230000,3.0,1.0,1120,7500,1.0,0,0,7,1120,0,1965
6590,20150413T000000,675000,3.0,1.5,1710,4000,2.0,0,0,8,1710,0,1926
6591,20140729T000000,267500,3.0,1.75,1650,7807,1.0,0,0,7,1650,0,1986
6592,20140825T000000,814000,4.0,2.5,2840,8820,1.0,0,2,8,1420,1420,1952
6593,20150427T000000,1250000,4.0,3.0,3310,217800,1.5,0,0,9,3310,0,1989
6594,20140916T000000,460000,3.0,2.0,1860,7232,1.0,0,0,7,1320,540,1985
6595,20150120T000000,445000,3.0,2.5,2250,9608,2.0,0,0,8,2250,0,1994
6596,20140924T000000,715000,3.0,2.5,2890,7027,2.0,0,0,8,2890,0,2004
6597,20150219T000000,425000,3.0,1.75,2120,5992,1.0,0,0,7,1060,1060,1947
6598,20140715T000000,370000,4.0,2.5,2130,4750,2.0,0,0,8,2130,0,2009
6599,20150429T000000,302000,2.0,1.75,1170,8200,1.0,0,0,6,780,390,1937
6600,20140623T000000,453000,4.0,1.75,2120,7420,1.0,0,0,7,1060,1060,1956
6601,20140520T000000,290000,3.0,1.75,1280,10716,1.0,0,0,7,1280,0,1969
6602,20141229T000000,1035000,4.0,2.5,3170,47502,2.0,0,0,10,3170,0,1988
6603,20140520T000000,925000,4.0,2.25,2260,41984,1.0,0,0,9,2260,0,1967
6604,20140529T000000,600000,3.0,1.75,2930,19876,1.0,0,0,9,2030,900,1993
6605,20140805T000000,354000,3.0,1.5,1060,5750,1.0,0,2,7,1060,0,1981
6606,20140617T000000,204950,4.0,1.75,1740,9344,1.0,0,0,7,1180,560,1978
6607,20150422T000000,675000,4.0,2.5,2990,5400,2.0,0,0,8,2990,0,2005
6608,20150422T000000,995000,4.0,3.25,3530,20012,2.0,0,0,11,3530,0,1986
6609,20150331T000000,800000,5.0,2.0,2960,10960,1.0,0,0,7,1500,1460,1957
6610,20140909T000000,472500,3.0,2.5,1650,3711,2.0,0,0,8,1650,0,1996
6611,20141202T000000,549950,4.0,2.5,2720,13500,1.0,0,0,8,1510,1210,1969
6612,20141013T000000,575575,3.0,1.75,1516,2897,1.0,0,0,7,998,518,1925
6613,20150303T000000,545000,4.0,3.25,4386,12275,1.0,0,0,10,2356,2030,2006
6614,20141119T000000,340000,3.0,2.25,2580,7434,1.0,0,0,7,1630,950,1963
6615,20150331T000000,225000,3.0,1.0,960,5512,1.0,0,0,6,960,0,1963
6616,20141028T000000,299950,2.0,1.75,1460,10506,1.0,0,0,7,1460,0,1983
6617,20150223T000000,829900,4.0,3.5,3840,4000,2.0,0,0,8,2640,1200,2001
6618,20150330T000000,340000,4.0,2.5,2090,4200,2.0,0,0,7,2090,0,2007
6619,20141008T000000,515000,4.0,2.25,2470,7800,1.0,0,0,8,1470,1000,1975
6620,20140711T000000,601000,4.0,2.5,2090,6906,2.0,0,0,8,2090,0,1992
6621,20150504T000000,470000,3.0,2.5,2070,8581,2.0,0,0,8,2070,0,1994
6622,20140708T000000,371500,3.0,1.0,1650,6400,1.0,0,0,7,980,670,1954
6623,20141119T000000,550000,3.0,1.75,1880,45738,1.0,0,0,8,1410,470,1980
6624,20141214T000000,242550,4.0,2.5,2060,7720,2.0,0,0,8,2060,0,1995
6625,20140506T000000,367500,3.0,1.5,1410,9647,1.0,0,0,8,1410,0,1961
6626,20140924T000000,359000,4.0,3.5,2770,8763,2.0,0,0,8,2100,670,1996
6627,20150311T000000,204900,3.0,2.0,1390,8245,1.0,0,0,7,1390,0,1984
6628,20140930T000000,850000,4.0,2.75,5440,239580,1.0,0,0,9,2720,2720,1969
6629,20141021T000000,187000,3.0,1.5,1280,4452,2.0,0,0,6,1280,0,1985
6630,20140528T000000,326000,3.0,2.75,1720,28000,1.0,0,0,7,1720,0,1958
6631,20150225T000000,340000,3.0,2.75,1720,28000,1.0,0,0,7,1720,0,1958
6632,20140625T000000,330000,6.0,2.25,3040,28535,1.0,0,0,8,1890,1150,1951
6633,20150102T000000,782000,4.0,3.5,3780,7769,2.0,0,0,9,3110,670,2001
6634,20141103T000000,612000,4.0,2.5,2670,5974,2.0,0,0,8,2670,0,1999
6635,20141031T000000,400000,3.0,2.0,1350,7216,1.0,0,0,7,1350,0,1964
6636,20140603T000000,941500,5.0,3.5,3490,9680,2.0,0,4,9,2460,1030,1980
6637,20150109T000000,313000,2.0,1.5,870,747,2.0,0,0,8,800,70,2004
6638,20150409T000000,735000,4.0,2.25,2410,4250,1.5,0,0,7,1460,950,1929
6639,20150319T000000,471000,3.0,1.75,1640,10123,1.0,0,0,8,1340,300,1977
6640,20150224T000000,350000,3.0,1.0,1540,9800,1.0,0,0,7,1540,0,1950
6641,20140723T000000,530000,4.0,2.5,2370,9601,1.0,0,0,8,1570,800,1976
6642,20140507T000000,415000,4.0,3.0,1830,9548,2.0,0,0,7,1830,0,1991
6643,20140621T000000,639500,4.0,2.25,2330,8994,2.0,0,0,8,2330,0,1986
6644,20140611T000000,580379,4.0,2.75,2240,27820,1.5,0,0,8,2240,0,1976
6645,20141119T000000,378000,2.0,2.5,1700,2513,2.0,0,0,8,1700,0,2009
6646,20150115T000000,265000,3.0,2.25,1750,9298,1.0,0,0,7,1410,340,1969
6647,20140924T000000,212000,3.0,1.75,1100,9750,1.0,0,0,6,1100,0,1967
6648,20150123T000000,400000,4.0,3.0,2320,13068,2.0,0,2,8,2320,0,1998
6649,20150206T000000,750000,4.0,2.5,2540,6491,2.0,0,0,8,2540,0,1997
6650,20140505T000000,384900,5.0,2.5,3090,12750,1.0,0,0,8,1750,1340,1968
6651,20140806T000000,176000,2.0,1.0,770,5200,1.0,0,0,6,770,0,1969
6652,20140909T000000,350000,3.0,2.75,2370,4632,2.0,0,0,7,2370,0,2002
6653,20140729T000000,168000,3.0,1.0,1200,7210,1.0,0,0,6,1200,0,1977
6654,20141114T000000,358000,4.0,2.0,2200,3060,1.0,0,0,7,1100,1100,1908
6655,20150428T000000,580000,3.0,2.75,2660,32757,1.0,0,0,8,2660,0,1975
6656,20140623T000000,442500,3.0,1.75,1600,10280,1.0,0,0,7,1050,550,1977
6657,20150317T000000,515000,2.0,2.5,1330,1249,3.0,0,0,8,1330,0,2004
6658,20141117T000000,554000,5.0,2.5,3440,12900,1.0,0,2,8,1720,1720,1958
6659,20140610T000000,659000,3.0,2.5,2510,6320,2.0,0,0,9,2510,0,1996
6660,20150317T000000,414999,4.0,2.5,2150,10098,1.0,0,0,7,1090,1060,1963
6661,20140502T000000,275000,3.0,1.5,1180,10277,1.0,0,0,6,1180,0,1983
6662,20141119T000000,193000,2.0,1.0,680,8640,1.0,0,0,5,680,0,1951
6663,20140820T000000,525000,4.0,2.5,2840,4750,2.0,0,0,9,2840,0,2002
6664,20141009T000000,424000,3.0,2.5,1820,7500,2.0,0,0,8,1820,0,1985
6665,20150108T000000,455000,2.0,1.0,1070,5150,1.0,0,0,6,870,200,1908
6666,20140822T000000,463000,2.0,1.0,1250,5650,2.0,0,1,7,1250,0,1943
6667,20150504T000000,1100000,4.0,2.5,2190,6300,1.0,0,3,7,1240,950,1960
6668,20141208T000000,523000,3.0,1.75,3000,5413,2.0,0,0,8,1900,1100,1963
6669,20140808T000000,615000,4.0,1.75,2270,9830,1.0,0,0,8,2270,0,1959
6670,20141103T000000,1515000,4.0,4.0,4500,11795,2.0,0,0,12,4500,0,1991
6671,20140808T000000,870000,5.0,4.0,3400,5000,2.0,0,0,8,2320,1080,1900
6672,20140817T000000,710000,3.0,2.5,2830,9680,2.0,0,0,10,2830,0,1991
6673,20140707T000000,215000,3.0,1.0,960,9563,1.0,0,0,7,960,0,1967
6674,20140908T000000,590000,2.0,1.0,1530,6450,1.0,0,0,7,1530,0,1920
6675,20140814T000000,323000,5.0,2.5,2500,13034,1.0,0,0,7,1300,1200,1962
6676,20140722T000000,279000,4.0,2.0,1560,7569,1.5,0,0,7,1560,0,1966
6677,20140919T000000,535100,3.0,2.25,2070,7207,1.0,0,0,8,1720,350,1973
6678,20141027T000000,830000,5.0,2.25,2710,19800,1.0,0,0,9,1910,800,1959
6679,20140703T000000,815000,4.0,2.5,3150,4203,2.0,0,0,9,3150,0,2002
6680,20150309T000000,535900,3.0,2.25,1880,10880,1.0,0,0,8,1480,400,1975
6681,20150309T000000,230000,3.0,1.0,1250,8800,1.0,0,0,7,1250,0,1955
6682,20150217T000000,325500,4.0,1.75,2290,8142,1.0,0,0,7,1490,800,1969
6683,20150130T000000,359000,3.0,2.25,1990,4331,2.0,0,0,7,1990,0,1997
6684,20140509T000000,505000,3.0,2.5,2100,5824,2.0,0,2,8,2100,0,1999
6685,20140930T000000,253905,3.0,1.0,940,8400,1.0,0,0,7,940,0,1958
6686,20140711T000000,369950,3.0,1.75,1640,4860,1.0,0,0,8,1200,440,1965
6687,20150121T000000,350000,3.0,2.25,1860,8378,2.0,0,0,7,1860,0,1995
6688,20140807T000000,650000,4.0,2.25,2100,2500,3.0,0,0,8,2100,0,2001
6689,20140825T000000,295000,3.0,1.75,1500,15246,1.0,0,0,6,1500,0,1925
6690,20150507T000000,620000,3.0,1.75,1680,28046,1.0,0,3,8,1180,500,1948
6691,20150320T000000,1998000,2.0,2.5,3900,920423,2.0,0,0,12,3900,0,2009
6692,20140507T000000,246000,3.0,1.0,1400,7410,1.0,0,0,6,1400,0,1944
6693,20140916T000000,430000,3.0,2.75,2600,12860,1.0,0,0,7,1350,1250,1965
6694,20150123T000000,509990,3.0,2.0,1440,4859,2.0,0,0,6,1440,0,1921
6695,20141209T000000,490000,4.0,1.75,1870,9500,1.0,0,0,7,1090,780,1962
6696,20141202T000000,385000,4.0,2.75,2960,10454,1.0,0,1,8,2360,600,1979
6697,20150429T000000,769000,4.0,2.5,2440,6733,2.0,0,0,9,2440,0,1999
6698,20150212T000000,185000,2.0,1.0,1122,9100,1.0,0,0,6,1122,0,1960
6699,20140509T000000,303500,3.0,1.5,1060,10464,1.0,0,0,7,1060,0,1973
6700,20150211T000000,468000,4.0,2.5,2150,8165,1.0,0,0,8,1430,720,1957
6701,20140721T000000,449950,4.0,2.5,3100,10000,2.0,0,0,9,3100,0,1978
6702,20140616T000000,235000,2.0,1.5,880,1805,2.0,0,0,7,880,0,1999
6703,20141202T000000,520000,4.0,2.5,2490,34947,2.0,0,0,9,2150,340,1985
6704,20141106T000000,203000,2.0,1.0,1080,9067,1.0,0,0,6,1080,0,1951
6705,20140826T000000,657000,5.0,2.5,2530,10190,1.0,0,0,7,1290,1240,1960
6706,20140709T000000,275000,3.0,1.0,1200,7800,1.0,0,0,7,1200,0,1954
6707,20141024T000000,540000,4.0,2.25,2850,7453,2.0,0,0,9,2850,0,1991
6708,20140624T000000,455000,4.0,2.5,2950,4502,2.0,0,0,7,2950,0,2005
6709,20141016T000000,458500,2.0,1.75,1160,6828,1.0,0,0,7,860,300,1941
6710,20150424T000000,549900,4.0,3.5,3420,4751,2.0,0,0,10,3420,0,2003
6711,20140502T000000,750000,3.0,1.75,2240,10578,2.0,0,0,8,1550,690,1923
6712,20140623T000000,235000,4.0,1.75,1450,8891,1.5,0,0,7,1180,270,1962
6713,20140911T000000,286000,4.0,2.5,1820,7930,2.0,0,0,7,1820,0,1989
6714,20150318T000000,2650000,4.0,3.5,4700,13730,2.0,0,3,11,3500,1200,1958
6715,20150210T000000,602000,4.0,1.75,2430,14000,1.0,0,0,7,1580,850,1963
6716,20140820T000000,640000,3.0,1.5,1960,4080,1.5,0,0,7,1960,0,1915
6717,20141009T000000,267000,3.0,1.75,1440,10920,1.0,0,0,8,1440,0,1977
6718,20150421T000000,712000,4.0,2.5,2730,4385,2.0,0,0,8,2730,0,2001
6719,20141010T000000,244500,2.0,1.0,910,9000,1.0,0,0,5,910,0,1923
6720,20150512T000000,301000,2.0,1.0,910,9000,1.0,0,0,5,910,0,1923
6721,20140818T000000,990000,4.0,2.5,2430,6325,2.0,0,0,8,2020,410,1919
6722,20150422T000000,739999,4.0,2.75,3350,6500,2.0,0,0,10,3350,0,1999
6723,20140610T000000,480000,4.0,1.75,2320,4322,1.0,0,0,7,1140,1180,1910
6724,20140729T000000,305000,3.0,2.5,1260,1622,3.0,0,0,8,1260,0,2009
6725,20150115T000000,703300,3.0,2.0,1980,3525,1.5,0,0,8,1590,390,1932
6726,20150330T000000,265000,4.0,1.5,1580,8468,2.0,0,0,7,1580,0,1971
6727,20150422T000000,600000,4.0,2.5,2710,35009,2.0,0,2,9,2710,0,1992
6728,20140721T000000,253000,3.0,1.0,1400,9750,1.0,0,0,7,1400,0,1968
6729,20150326T000000,617950,4.0,2.5,2410,7950,2.0,0,0,8,2410,0,1997
6730,20141212T000000,385000,4.0,3.25,1790,2460,2.0,0,0,7,1100,690,2000
6731,20141219T000000,319000,3.0,2.0,1640,9234,1.0,0,0,7,1060,580,1967
6732,20150423T000000,696000,3.0,2.5,1670,8023,1.0,0,0,7,1170,500,1960
6733,20140630T000000,345000,2.0,1.0,970,5750,1.0,0,0,6,970,0,1932
6734,20141022T000000,380000,3.0,2.5,1610,1778,3.0,0,0,7,1610,0,2002
6735,20140508T000000,647500,4.0,1.75,2060,26036,1.0,0,0,8,1160,900,1947
6736,20140925T000000,725000,3.0,2.5,3570,35271,2.0,0,0,9,3570,0,1997
6737,20141219T000000,269950,3.0,1.75,1400,7735,1.0,0,0,7,1400,0,1989
6738,20140611T000000,875000,4.0,2.5,3470,32109,2.0,0,0,10,3470,0,1995
6739,20140530T000000,299950,3.0,1.0,1210,9525,1.0,0,0,7,1210,0,1955
6740,20140703T000000,1875000,4.0,3.25,3930,10929,2.0,0,0,10,3930,0,2006
6741,20140602T000000,430000,2.0,1.0,990,4802,1.0,0,0,7,990,0,1947
6742,20150129T000000,495000,5.0,2.5,2200,4942,2.0,0,0,8,2200,0,1989
6743,20141113T000000,275000,3.0,1.5,1510,16200,1.0,0,0,7,1510,0,1970
6744,20140916T000000,333000,3.0,1.0,1620,5040,1.0,0,0,7,1120,500,1964
6745,20140519T000000,247000,3.0,2.25,1580,7941,2.0,0,0,7,1580,0,1986
6746,20150309T000000,204555,3.0,1.75,1260,15000,1.5,0,0,7,1260,0,1983
6747,20140715T000000,432000,3.0,2.0,2190,13673,1.0,0,0,9,2190,0,1994
6748,20140521T000000,175000,3.0,1.75,1230,13056,1.0,0,0,7,1230,0,1962
6749,20150320T000000,556300,4.0,2.5,2030,7140,1.0,0,0,7,1400,630,1968
6750,20140625T000000,286000,2.0,1.0,780,3475,1.0,0,0,5,780,0,1930
6751,20140906T000000,320000,2.0,1.5,1110,1200,3.0,0,0,8,1110,0,2000
6752,20150420T000000,815000,3.0,2.5,2790,53143,2.0,0,0,9,2790,0,1991
6753,20150327T000000,385000,4.0,1.75,1660,10757,1.0,0,0,7,1000,660,1980
6754,20140508T000000,1039000,4.0,1.0,3410,5000,2.0,0,0,8,2190,1220,1910
6755,20141028T000000,350000,4.0,2.25,2390,13002,2.0,0,0,8,2390,0,1987
6756,20140729T000000,277000,4.0,2.5,1850,5880,2.0,0,0,8,1850,0,1998
6757,20150219T000000,415000,6.0,2.0,2500,5200,1.0,0,0,8,1250,1250,1966
6758,20141204T000000,295000,3.0,1.0,1000,8320,1.0,0,0,6,1000,0,1951
6759,20140805T000000,969000,4.0,2.0,2450,5000,2.0,0,4,8,2200,250,1919
6760,20141104T000000,339888,4.0,1.75,1440,6144,1.0,0,0,6,720,720,1947
6761,20140822T000000,269950,3.0,2.25,1660,7003,2.0,0,0,7,1660,0,1996
6762,20141001T000000,1185000,3.0,2.5,2510,4600,2.0,0,2,10,2510,0,2006
6763,20141216T000000,780000,4.0,2.5,3090,12511,2.0,0,0,10,3090,0,1998
6764,20150408T000000,198000,3.0,1.0,860,5185,1.0,0,0,6,860,0,1968
6765,20150508T000000,350000,2.0,1.0,1220,28703,1.0,0,0,7,1220,0,1953
6766,20141201T000000,350000,3.0,1.0,1010,7680,1.0,0,0,7,1010,0,1967
6767,20141206T000000,319000,4.0,2.25,2390,7350,2.0,0,0,8,2390,0,1990
6768,20140908T000000,311000,4.0,2.25,3340,8000,2.0,0,0,8,3340,0,1973
6769,20141018T000000,394000,5.0,3.25,3620,4650,2.0,0,0,8,2790,830,2004
6770,20140613T000000,1335000,5.0,2.25,4200,5800,2.5,0,0,9,2910,1290,1906
6771,20140624T000000,2700000,5.0,2.75,3831,13800,2.0,1,4,9,3831,0,1959
6772,20141125T000000,396000,3.0,1.0,1980,9540,1.0,0,0,7,1080,900,1949
6773,20150402T000000,809000,4.0,1.75,1790,8372,1.0,0,0,8,1340,450,1976
6774,20140722T000000,480000,3.0,2.0,1580,7400,1.0,0,0,7,1050,530,1977
6775,20140909T000000,535000,6.0,1.75,2460,6000,1.0,0,0,7,1230,1230,1913
6776,20150213T000000,425000,5.0,2.75,2110,5120,2.0,0,0,7,1870,240,1947
6777,20140801T000000,408000,3.0,2.5,1470,1204,3.0,0,0,8,1470,0,2006
6778,20150409T000000,1255000,4.0,2.5,3510,13100,2.0,0,0,10,3510,0,1966
6779,20150420T000000,310000,1.0,0.75,520,2885,1.0,0,0,6,520,0,1947
6780,20141103T000000,292000,3.0,2.5,1950,7421,2.0,0,0,8,1950,0,1996
6781,20150227T000000,217000,2.0,1.0,770,9715,1.0,0,0,6,770,0,1942
6782,20150127T000000,398500,4.0,2.5,2250,6064,2.0,0,0,8,2250,0,2005
6783,20150326T000000,2250000,3.0,3.0,4040,7200,1.5,0,2,9,3340,700,1930
6784,20150325T000000,700000,4.0,1.75,2360,6000,1.0,0,0,7,1280,1080,1955
6785,20140912T000000,585000,4.0,2.5,2330,45860,2.0,0,0,9,2330,0,1989
6786,20141008T000000,399950,3.0,1.0,1720,8910,1.0,0,0,7,1720,0,1954
6787,20140613T000000,235000,3.0,1.75,1900,8540,1.0,0,0,6,950,950,1980
6788,20140715T000000,212000,3.0,1.0,1040,6800,1.0,0,0,6,1040,0,1951
6789,20140821T000000,310000,3.0,2.0,2070,9195,1.0,0,0,8,1220,850,1982
6790,20141216T000000,539000,3.0,2.0,2070,9195,1.0,0,0,8,1220,850,1982
6791,20141205T000000,390000,3.0,3.0,1550,1608,2.0,0,0,8,1280,270,2001
6792,20141201T000000,560000,3.0,2.5,2020,11935,1.0,0,0,9,2020,0,1976
6793,20140916T000000,800000,5.0,2.5,3320,9024,2.0,0,0,9,3320,0,1999
6794,20140609T000000,1900000,4.0,3.25,4130,112521,2.0,0,0,11,4130,0,1978
6795,20141027T000000,472000,5.0,2.0,2030,9804,1.0,0,0,7,1110,920,1963
6796,20140923T000000,502550,3.0,1.75,1770,7875,1.0,0,0,7,1170,600,1958
6797,20150327T000000,830000,4.0,3.25,3330,7809,2.0,0,0,9,3330,0,2004
6798,20140723T000000,224950,4.0,2.5,2260,9686,1.0,0,0,7,1520,740,1965
6799,20140618T000000,375000,3.0,2.5,1950,6871,2.0,0,0,8,1950,0,1997
6800,20141208T000000,645000,3.0,2.5,2930,19900,1.5,0,0,9,2930,0,1983
6801,20140523T000000,599000,3.0,2.75,1960,2500,1.5,0,0,7,1410,550,1926
6802,20150509T000000,515000,4.0,2.5,2980,12534,2.0,0,0,9,2980,0,1996
6803,20140528T000000,135000,2.0,1.0,780,6685,1.0,0,0,5,780,0,1948
6804,20141023T000000,485000,3.0,2.5,1650,4218,2.0,0,0,8,1650,0,2000
6805,20140714T000000,890000,3.0,3.25,4030,12765,2.0,0,0,9,2800,1230,1975
6806,20150408T000000,215000,3.0,1.0,1010,10125,1.0,0,0,7,1010,0,1972
6807,20141217T000000,299500,3.0,1.0,1190,9600,1.0,0,0,7,1190,0,1981
6808,20140813T000000,800000,2.0,1.0,1050,8750,1.0,0,0,7,1050,0,1951
6809,20150209T000000,275000,3.0,2.5,1560,4244,2.0,0,0,7,1560,0,2002
6810,20150219T000000,256400,3.0,1.5,1490,7800,1.0,0,0,7,1010,480,1963
6811,20150224T000000,310000,2.0,1.0,770,8149,1.0,0,0,6,770,0,1948
6812,20150304T000000,385000,1.0,1.0,620,5100,1.0,0,0,6,620,0,1954
6813,20150310T000000,203000,3.0,1.5,1200,9120,1.0,0,0,7,1000,200,1963
6814,20150310T000000,285000,4.0,2.0,2120,6865,1.0,0,0,7,1060,1060,1954
6815,20150127T000000,473975,3.0,2.5,2330,3610,2.0,0,0,8,2330,0,1999
6816,20140714T000000,320000,3.0,1.75,2000,9760,1.0,0,0,8,1400,600,1978
6817,20140612T000000,599000,5.0,2.75,2820,4608,1.0,0,0,7,1450,1370,1967
6818,20140714T000000,580000,3.0,2.0,2040,4800,1.0,0,0,7,1020,1020,1925
6819,20141209T000000,269500,4.0,2.25,1700,7056,2.0,0,0,7,1700,0,1999
6820,20141117T000000,274000,2.0,1.0,820,6200,1.0,0,0,6,820,0,1954
6821,20150326T000000,347000,2.0,1.75,1315,2162,2.0,0,0,8,1315,0,1974
6822,20140521T000000,270000,3.0,1.75,1390,10905,1.0,0,0,6,860,530,1957
6823,20150303T000000,1430000,3.0,2.0,1890,12017,1.0,0,2,8,1890,0,1949
6824,20150220T000000,220000,3.0,1.75,1460,7226,1.0,0,0,7,1460,0,1993
6825,20150304T000000,243000,3.0,1.0,1480,15416,1.0,0,2,8,1480,0,1955
6826,20140527T000000,457500,3.0,1.75,1840,4030,1.0,0,0,7,1050,790,1925
6827,20141219T000000,340000,2.0,1.75,1880,7208,1.0,0,0,7,940,940,1951
6828,20140918T000000,657500,4.0,1.5,1910,5000,1.5,0,0,7,1610,300,1912
6829,20150112T000000,332500,4.0,2.5,2220,4720,2.0,0,0,7,2220,0,1998
6830,20140717T000000,340000,3.0,2.0,1410,10015,1.0,0,3,6,1410,0,1993
